ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149488,10184183,275464,Giglenstrasse,2,6060 Sarnen,1407,OW,real,15.11.2024,2660896.644,1193811.583
100149489,10184181,275465,Bergstrasse,3,6060 Sarnen,1407,OW,real,15.11.2024,2660882.946,1193899.029
100149490,10021437,275466,Spis,1,6060 Sarnen,1407,OW,real,15.11.2024,2660856.797,1193820.447
100149491,10184183,275468,Giglenstrasse,10,6060 Sarnen,1407,OW,real,15.11.2024,2660807.29,1193810.056
100149492,10184183,275469,Giglenstrasse,8,6060 Sarnen,1407,OW,real,15.11.2024,2660817.476,1193824.639
100149493,10021437,275471,Spis,27,6060 Sarnen,1407,OW,real,15.11.2024,2660800.402,1193901.16
100149494,10021437,275472,Spis,15,6060 Sarnen,1407,OW,real,15.11.2024,2660779.337,1193884.755
100149495,10021437,275472,Spis,23,6060 Sarnen,1407,OW,real,15.11.2024,2660766.462,1193896.013
100149496,10021437,275473,Spis,80,6060 Sarnen,1407,OW,real,15.11.2024,2660739.136,1193888.775
100149497,10021437,275474,Spis,3,6060 Sarnen,1407,OW,real,15.11.2024,2660813.845,1193851.213
100149498,10091618,275475,Pfarrgässli,4,6060 Sarnen,1407,OW,real,15.11.2024,2660875.334,1193851.934
100149499,10021436,275479,Schwanderstrasse,37,6060 Sarnen,1407,OW,real,15.11.2024,2660729.362,1193952.177
100149500,10184181,275481,Bergstrasse,9,6060 Sarnen,1407,OW,real,15.11.2024,2660933.089,1194049.586
100149501,10184183,275482,Giglenstrasse,6,6060 Sarnen,1407,OW,real,15.11.2024,2660840.848,1193814.202
100149502,10052434,275483,Rütistrasse,21,6060 Sarnen,1407,OW,real,15.11.2024,2661019.946,1193814.855
100149503,10052434,275485,Rütistrasse,25,6060 Sarnen,1407,OW,real,15.11.2024,2660978.039,1193837.025
100149504,10052439,275486,Wilerstrasse,1,6060 Sarnen,1407,OW,real,15.11.2024,2660951.368,1193839.266
100149505,10052434,275486,Rütistrasse,27,6060 Sarnen,1407,OW,real,15.11.2024,2660952.174,1193840.54
100149506,10052439,275489,Wilerstrasse,5a,6060 Sarnen,1407,OW,real,15.11.2024,2660937.62,1193755.861
100149507,10052439,275491,Wilerstrasse,5c,6060 Sarnen,1407,OW,real,15.11.2024,2660961.621,1193799.861
100149508,10091617,275492,Mühlemattli,3,6060 Sarnen,1407,OW,real,15.11.2024,2660983.11,1193792.927
100149509,10091617,275492,Mühlemattli,3a,6060 Sarnen,1407,OW,real,15.11.2024,2660989.621,1193787.861
