ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103464909,10010454,192012256,Niederstad,28.1,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2664541,1201509
103464910,10010454,192012257,Niederstad,28.2,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2664540,1201517
103464913,10010454,192012260,Niederstad,32.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664845,1201886
103464914,10010454,192012261,Niederstad,32.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664855,1201891
103464916,10010454,192012262,Niederstad,47.1,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2664630,1201421
103464917,10010454,192012263,Niederstad,47.2,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2664634,1201416
103464919,10087409,192012265,Obere Bodenmatt,2.1,6055 Alpnach Dorf,1401,OW,real,True,30.11.2024,2661952,1199621
103464920,10087409,192012266,Obere Bodenmatt,2.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661895,1199530
103464922,10071257,192012268,Obere Feldstrasse,4.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662773,1198560
103464923,10114396,192012269,Obsee,2.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2663698,1200941
103464925,10114396,192012271,Obsee,2.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2663670,1200928
103464936,10010775,192012282,Obwil,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661460,1198639
103464938,10087399,192012284,Pilatusweg,1.1,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2663708,1200629
103464939,10183973,192012285,Rainliweg,,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663449,1199024
103464940,10116610,192012286,Rengg,7.5,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665252,1203006
103464941,10116610,192012287,Rengg,7.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665339,1202763
103464942,10116610,192012288,Rengg,7.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665261,1202809
103464944,10116610,192012290,Rengg,16.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665006,1202792
103464945,10116610,192012291,Rengg,4.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664914,1202422
103464947,10116610,192012293,Rengg,7.3,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665347,1202732
103464948,10116610,192012294,Rengg,7.4,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665367,1202751
103464950,10116610,192012296,Rengg,2.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664981,1202371
103464958,10071258,192012303,Riedacher,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662791,1199740
103464959,10183967,192012304,Rieden,1.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664339,1201401
103464960,10183967,192012305,Rieden,1.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664353,1201404
103464962,10077677,192012307,Robert Barmettlerstrasse,2.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663300,1199147
103464964,10010776,192012309,Rosen,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662415,1199927
