ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103078648,10117412,191957629,Friedheimstrasse,15.1,6472 Erstfeld,1206,UR,real,23.07.2024,2692536,1186390
103078649,10021255,191957630,Reussstrasse,57,6472 Erstfeld,1206,UR,real,23.07.2024,2691428.5,1189003.5
103078651,10067458,191957632,Fraumattstrasse,18.1,6472 Erstfeld,1206,UR,real,23.07.2024,2692050.656,1187127.338
103078735,10151615,191957707,Ahorn,12,6465 Unterschächen,1219,UR,real,15.11.2024,2701642.044,1191237.076
103078759,10208992,191957731,Werkstrasse,8,6465 Unterschächen,1219,UR,real,16.11.2024,2701217.719,1191199.546
103079756,10019638,191957988,Wängi,952,8751 Urnerboden,1218,UR,real,23.07.2024,2714839,1195039
103079791,10066624,191958033,Reussacherstrasse,13,6460 Altdorf UR,1201,UR,real,23.07.2024,2690882.358,1192201.291
103081266,10246631,191958646,Mittelarni,11,6474 Amsteg,1209,UR,real,15.11.2024,2692620.357,1181491.15
103083866,10019519,191959118,Attinghauserstrasse,35,6460 Altdorf UR,1201,UR,real,15.11.2024,2691487.167,1192439.703
103119595,10208969,191960765,Schächenrüti,2,6467 Schattdorf,1213,UR,real,15.11.2024,2692051.153,1191064.513
103119609,10066694,191960777,Grundmatte,16,6467 Schattdorf,1213,UR,real,15.11.2024,2692679.391,1191654.322
103119611,10109469,191960779,Eggelistrasse,5,6467 Schattdorf,1213,UR,real,05.04.2025,2692665.886,1189987.438
103119615,10017351,191960783,Militärstrasse,10.1,6467 Schattdorf,1213,UR,real,27.08.2024,2691921.608,1190482.355
103119719,10019963,191960882,Rüttiweg,3,6462 Seedorf UR,1214,UR,real,15.11.2024,2689263.542,1192923.996
103119720,10120937,191960883,Gründligasse,47,6460 Altdorf UR,1201,UR,real,01.05.2025,2691779.209,1192100.728
103119737,10066703,191960899,Bolzbach,28,6462 Seedorf UR,1214,UR,real,15.11.2024,2688075.118,1194806.824
103119772,10013734,191960931,Flüelerstrasse,26,6460 Altdorf UR,1201,UR,real,18.06.2025,2691131.07,1193551.467
103120304,10014902,191961177,Reussmatt,1a,6468 Attinghausen,1203,UR,real,10.08.2024,2690847.673,1191243.738
103120865,10081165,191961303,Gotthardstrasse,2,6474 Amsteg,1216,UR,real,02.05.2025,2694030.944,1181219.643
103135556,10120939,191962127,Hälteli,28,6475 Bristen,1216,UR,real,02.05.2025,2696551.376,1180415.431
103136124,10019861,191962203,Kirchstrasse,6a,6454 Flüelen,1207,UR,real,15.11.2024,2690489.059,1195168.876
103136130,10019861,191962208,Kirchstrasse,6,6454 Flüelen,1207,UR,real,15.11.2024,2690487.859,1195162.785
103137443,10188511,191962305,Spitzrütti,3,6467 Schattdorf,1213,UR,real,15.11.2024,2692099.125,1190462.57
103138186,10068133,191962888,Alte Gotthardstrasse,1,6493 Hospental,1210,UR,real,15.11.2024,2686505.216,1163575.835
103144000,10019861,191963156,Kirchstrasse,40.1,6454 Flüelen,1207,UR,real,23.07.2024,2690517.75,1195618.333
103145509,10211103,191963261,Bärengasse,8,6490 Andermatt,1202,UR,real,13.12.2024,2688126.436,1165868.784
103145514,10207449,191963265,Furkagasse,8,6490 Andermatt,1202,UR,real,13.12.2024,2688140.672,1165922.093
103146623,10207449,191963275,Furkagasse,10,6490 Andermatt,1202,UR,real,13.12.2024,2688089.814,1165888.263
103146753,10255429,191963354,Lucendrogasse,2,6490 Andermatt,1202,UR,real,13.12.2024,2688160.213,1165844.033
103146883,10206584,191963483,Balm,4,6465 Unterschächen,1219,UR,real,15.11.2024,2706179.731,1192032.542
103156483,10019644,191964251,Dorf,16a,6465 Unterschächen,1219,UR,real,15.11.2024,2701527.734,1191015.054
103156489,10019644,191964257,Dorf,16b,6465 Unterschächen,1219,UR,real,15.11.2024,2701540.744,1191011.104
103156517,10177723,191964284,Sittlisalp,18,6465 Unterschächen,1219,UR,real,23.07.2024,2700652.5,1188818
103156671,10066757,191964334,Breiten,#,6465 Unterschächen,1219,UR,real,23.07.2024,2700822.5,1191528
103165448,10087538,191965314,Göscheneralpstrasse,7a,6487 Göschenen,1208,UR,real,15.11.2024,2687781.572,1169256.424
103165449,10087538,191965315,Göscheneralpstrasse,7b,6487 Göschenen,1208,UR,real,15.11.2024,2687744.665,1169256.045
103165452,10081164,191965318,Brandistrasse,7,6473 Silenen,1216,UR,real,02.05.2025,2694290.237,1182955.154
103175772,10126050,191966045,Witerschwanderstrasse,14,6464 Spiringen,1218,UR,real,15.11.2024,2697276.706,1192523.586
103175777,10126050,191966049,Witerschwanderstrasse,16,6464 Spiringen,1218,UR,real,15.11.2024,2697278.291,1192501.523
103175940,10081165,3139995,Gotthardstrasse,275,6473 Silenen,1216,UR,real,02.05.2025,2694167.904,1181684.203
103177760,10090897,191908764,Talweg,31,6472 Erstfeld,1206,UR,real,12.06.2025,2691736.526,1185975.489
103177956,10255243,191966820,Franzen,1,6454 Flüelen,1207,UR,real,23.07.2024,2691371.57,1197537.641
103177959,10255242,191966822,Fluerüti,1,6454 Flüelen,1207,UR,real,23.07.2024,2692514.825,1197095.558
103177962,10255244,191966825,Ober Rüti,1,6454 Flüelen,1207,UR,real,23.07.2024,2693577.191,1195630.083
103177974,10255246,191966835,Balzenrütti,1.1,6454 Flüelen,1207,UR,real,23.07.2024,2690548.787,1197387.375
103186658,10113907,191967519,Leitschachweg,18,6472 Erstfeld,1206,UR,real,13.11.2025,2692997.588,1185212.549
103190324,10016779,191968177,Tellsplatte,4,6452 Sisikon,1217,UR,real,15.11.2024,2689472.112,1198628.097
103198009,10090901,191968611,Höhenstrasse,44,6454 Flüelen,1207,UR,real,15.11.2024,2690335.497,1196517.444
103203849,10013735,191968812,Giessenstrasse,1,6460 Altdorf UR,1201,UR,real,04.05.2025,2690589.204,1193163.475
103208965,10127855,191969586,Gändli,1.1,6468 Attinghausen,1203,UR,real,23.07.2024,2690764.712,1190564.116
103209275,10017340,191969830,Dorfstrasse,12a,6467 Schattdorf,1213,UR,real,17.09.2025,2692714.65,1191274.82
103209289,10017340,191969831,Dorfstrasse,12b,6467 Schattdorf,1213,UR,real,17.09.2025,2692744.074,1191275.46
103213030,10177701,191970243,Hünistrasse,17a,6473 Silenen,1216,UR,real,02.05.2025,2694291.935,1181934.071
103213034,10177701,191970246,Hünistrasse,17b,6473 Silenen,1216,UR,real,02.05.2025,2694301.118,1181919.674
103213036,10177701,191970248,Hünistrasse,17c,6473 Silenen,1216,UR,planned,02.05.2025,2694310.72,1181899.991
103213093,10210579,191970288,Fabrikstrasse,26,6460 Altdorf UR,1201,UR,real,15.11.2024,2692308.581,1192546.692
103213096,10210579,191970288,Fabrikstrasse,28,6460 Altdorf UR,1201,UR,real,15.11.2024,2692329.495,1192566.707
103213205,10210579,191970385,Fabrikstrasse,10,6460 Altdorf UR,1201,UR,real,23.07.2024,2692266.944,1192492.958
103213206,10210579,191970385,Fabrikstrasse,12,6460 Altdorf UR,1201,UR,real,23.07.2024,2692283.64,1192476.993
103213235,10210579,191970414,Fabrikstrasse,18,6460 Altdorf UR,1201,UR,real,15.11.2024,2692289.066,1192505.394
103213236,10210579,191970414,Fabrikstrasse,20,6460 Altdorf UR,1201,UR,real,15.11.2024,2692301.033,1192518.053
103214072,10177701,191970458,Hünistrasse,19a,6473 Silenen,1216,UR,real,02.05.2025,2694279.761,1181915.342
103214076,10177701,191970461,Hünistrasse,19b,6473 Silenen,1216,UR,planned,02.05.2025,2694280.957,1181893.281
103214077,10177701,191970462,Hünistrasse,19c,6473 Silenen,1216,UR,planned,02.05.2025,2694289.175,1181880.119
103216541,10066633,191970674,Poststrasse,2,6490 Andermatt,1202,UR,real,15.08.2024,2688566.299,1165510.55
103216542,10188488,191970676,Reussen,3,6490 Andermatt,1202,UR,real,15.11.2024,2687509.528,1165103.556
103216687,10087832,191970816,Schipfistrasse,2.1,6467 Schattdorf,1213,UR,real,25.09.2024,2692680,1190238
103216689,10066702,191970818,Teiftalgasse,19,6467 Schattdorf,1213,UR,real,23.03.2025,2692971.87,1190865.123
103217217,10190794,191971217,Bahnhofstrasse,26.1,6454 Flüelen,1207,UR,real,23.07.2024,2690317,1194724
103217570,10067458,191971456,Fraumattstrasse,8,6472 Erstfeld,1206,UR,real,15.11.2024,2692100.904,1187011.647
103228411,10019998,191972618,Ruslistrasse,10,6473 Silenen,1216,UR,real,02.05.2025,2694202.364,1181980.544
103228432,10019997,191972635,Kirchstrasse,80,6473 Silenen,1216,UR,real,02.05.2025,2694295.87,1182823.121
103235917,10013761,191973940,Winkelgasse,2a,6460 Altdorf UR,1201,UR,real,15.03.2025,2691928.55,1193100.115
103235919,10013761,191973942,Winkelgasse,2b,6460 Altdorf UR,1201,UR,real,15.03.2025,2691931.923,1193104.209
103235925,10013761,191973946,Winkelgasse,4a,6460 Altdorf UR,1201,UR,real,15.03.2025,2691936.19,1193107.928
103235927,10013761,191973948,Winkelgasse,4b,6460 Altdorf UR,1201,UR,real,15.03.2025,2691939.361,1193111.936
103238236,10066715,191974349,Buchholz,48,6473 Silenen,1216,UR,real,02.05.2025,2693992.097,1184189.42
103238360,10256255,191974448,Steinbruch,1,6493 Hospental,1210,UR,real,15.11.2024,2686463.924,1163194.662
103238553,10212114,191974557,Unteralpstrasse,,6490 Andermatt,1202,UR,real,23.07.2024,2693647.5,1160157.875
