ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102953543,10021225,502087997,Ennetbachstrasse,15b.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722727,1213367
102953545,10090717,502088390,Gerbistrasse,6.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2723933,1211881
102953546,10088889,502087863,Kublihoschet,29.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722923,1213025
102953547,10018086,502088110,Burgstrasse,95.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723651,1211653
102953548,10128756,502087878,Breite,10.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722812,1214631
102953549,10090717,502088392,Gerbistrasse,6.3,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724012,1211867
102953550,10019223,502088060,Käsern,4.3,8750 Klöntal,1632,GL,planned,False,23.07.2024,2714206,1205983
102953551,10021226,502087809,Erlenweg,3.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723070,1213620
102953552,10238598,502087829,Mattstrasse,42.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723088,1213275
102953553,10019446,502088348,Glarnerstrasse,1b.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724234,1211243
102953554,10088889,502087893,Kublihoschet,13a.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723009,1213087
102953555,10018086,502088190,Burgstrasse,14.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723933,1211238
102953556,10021225,502087851,Ennetbachstrasse,17b.11,8754 Netstal,1632,GL,planned,False,23.07.2024,2722703,1213387
102953557,10151645,502088314,Hintere Ennetbergstrasse,10.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724666,1213923
102953558,10088889,502087916,Kublihoschet,18.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723041,1213055
102953559,10182677,502087898,Goldigen,4.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722978,1212980
102953560,10057171,502088135,Buchholzstrasse,59.2,8750 Glarus,1632,GL,planned,False,23.07.2024,2723328,1212193
102953561,10151645,502088315,Hintere Ennetbergstrasse,7a.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724624,1213892
102953562,10068714,502087803,Landstrasse,36.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722739,1213739
102953563,10182095,502088133,Bärengasse,23.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723963,1211001
102953564,10128756,502087879,Breite,10.2,8754 Netstal,1632,GL,planned,False,23.07.2024,2722814,1214634
102953565,10151645,502088316,Hintere Ennetbergstrasse,15.4,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724540,1214212
102953566,10088889,502087926,Kublihoschet,22.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722955,1213069
102953567,10182677,502087917,Goldigen,1.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723034,1212955
102953568,10238598,502087846,Mattstrasse,7.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723070,1213411
102953569,10151645,502088336,Hintere Ennetbergstrasse,1b.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724403,1213347
102953570,10068714,502087824,Landstrasse,9.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722894,1213902
102953571,10074627,502088165,Büel-Waid,5.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2724002,1210415
102953572,10021225,502087852,Ennetbachstrasse,17b.12,8754 Netstal,1632,GL,planned,False,23.07.2024,2722706,1213385
102953573,10151645,502088349,Hintere Ennetbergstrasse,9.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724547,1213968
102953574,10088889,502087955,Kublihoschet,23.2,8754 Netstal,1632,GL,planned,False,23.07.2024,2723043,1213011
102953575,10182677,502087967,Goldigen,15.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723008,1212911
102953576,10057171,502088154,Buchholzstrasse,59b.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723316,1212267
102953577,10151645,502088371,Hintere Ennetbergstrasse,7b.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724560,1213861
102953578,10068714,502087882,Landstrasse,41.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722684,1213094
102953579,10074627,502088166,Büel-Waid,9.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723961,1210414
102953580,10128756,502087887,Breite,12.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722609,1214710
102953581,10151645,502088418,Hintere Ennetbergstrasse,6d.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724565,1213530
102953582,10016568,502087797,Langgüetli,6.4,8754 Netstal,1632,GL,planned,False,23.07.2024,2723226,1213888
102953583,10074627,502088168,Büel-Waid,7.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723968,1210393
102953584,10238598,502087872,Mattstrasse,8.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723043,1213439
102953585,10145456,502087740,Obere Ennetbergstrasse,3h,8755 Ennenda,1632,GL,real,True,23.07.2024,2724535,1212888
102953586,10068714,502087883,Landstrasse,53.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722726,1213031
