ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103479212,10091095,192016830,Brückenstrasse,31,4632 Trimbach,2500,SO,real,15.11.2024,2635161.75,1245460.197
103479360,10183614,192016986,Industriestrasse,6a,4658 Däniken SO,2572,SO,real,15.11.2024,2640466.911,1245606.776
103479381,10027364,192017007,Gallusstrasse,40,4600 Olten,2581,SO,real,15.11.2024,2634062.069,1244427.632
103479706,10179704,1764909,Landhausquai,1,4500 Solothurn,2601,SO,real,23.07.2024,2607364.725,1228362.239
103479886,10133025,192017388,Huggerwald,854,4245 Kleinlützel,2619,SO,real,16.01.2026,2599754.516,1252357.832
103479897,10150859,192017397,Baronweg,6,4522 Rüttenen,2555,SO,real,22.11.2024,2607008.841,1232164.245
103479985,10057747,192017480,Mittelgäustrasse,7a,4616 Kappel SO,2580,SO,real,19.06.2025,2630630.056,1241428.425
103479997,10027339,192017491,Oberlon,,4616 Kappel SO,2580,SO,real,15.10.2025,2630778.167,1241025.677
103480019,10179702,192017513,Grafenfelsweg,10,4500 Solothurn,2601,SO,real,24.05.2025,2607374.123,1229573.688
103480042,10166027,192017530,Hofackerweg,6,4524 Günsberg,2547,SO,real,05.08.2025,2610757.474,1234269.471
103481197,10094594,192017887,Kreuzweg,2a,3254 Messen,2457,SO,real,08.07.2025,2600075.721,1215548.558
103481272,10094594,192017895,Kreuzweg,2b,3254 Messen,2457,SO,real,08.07.2025,2600097.704,1215554.993
103481273,10094594,192017896,Kreuzweg,2c,3254 Messen,2457,SO,planned,12.06.2026,2600115.093,1215558.514
103481276,10094594,192017899,Kreuzweg,2d,3254 Messen,2457,SO,planned,12.06.2026,2600134.559,1215564.185
103481490,10016370,192018050,Archstrasse,68l,2540 Grenchen,2546,SO,real,03.10.2025,2598144.035,1225042.938
103481498,10024489,192018057,Höhenweg,31,4112 Flüh,2476,SO,real,15.11.2024,2604899.89,1258932.256
103481503,10024489,192018061,Höhenweg,33,4112 Flüh,2476,SO,real,19.11.2024,2604905.128,1258977.989
103481504,10024489,192018061,Höhenweg,35,4112 Flüh,2476,SO,real,19.11.2024,2604906.968,1258975.134
103481509,10024489,192018066,Höhenweg,37,4112 Flüh,2476,SO,real,15.11.2024,2604911.552,1258957.298
103481581,10115089,192018133,Marchbachstrasse,28,4108 Witterswil,2481,SO,real,16.05.2025,2606908.041,1259439.215
103481583,10091026,192018134,Sommergasse,9,4108 Witterswil,2481,SO,real,01.05.2025,2606870.706,1259430.641
103481584,10091026,192018135,Sommergasse,11,4108 Witterswil,2481,SO,real,01.05.2025,2606874.296,1259443.337
103481743,10186073,192018290,Kienstelweg,12,4116 Metzerlen,2477,SO,real,31.01.2025,2602412.295,1257149.307
103481938,10021380,192018470,Markusstrasse,7b,2544 Bettlach,2543,SO,real,15.11.2024,2598545.032,1227903.114
103481988,10115324,192018516,Gewerbestrasse,4,4513 Langendorf,2550,SO,real,15.11.2025,2605288.959,1230020.324
103481998,10085702,192018526,Heissackerweg,20,4513 Langendorf,2550,SO,real,25.10.2025,2606015.88,1230524.603
103482172,10025848,192018656,Burgweg,4,4702 Oensingen,2407,SO,real,15.11.2024,2621760.827,1238011.421
103482493,10023632,192018720,Rainacker,138c,5015 Erlinsbach SO,2503,SO,real,15.11.2024,2642368.03,1250483.849
103482523,10175378,192018762,Dammstrasse,2b,4562 Biberist,2513,SO,real,15.11.2024,2609423.597,1225488.344
103482722,10023337,192018972,Bürenstrasse,123,4574 Lüsslingen,2513,SO,planned,23.07.2024,2605612,1227043
103482744,10024693,192019007,Hofackerstrasse,649,4716 Welschenrohr,2430,SO,real,15.11.2024,2606776.311,1236787.192
103482756,10146425,192019023,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598031.295,1252705.933
103482780,10026054,192019043,Dorfstrasse,177b,4612 Wangen b. Olten,2586,SO,real,05.04.2025,2633198.665,1243881.353
103482833,10090009,192019093,Bahnhofstrasse,17a,4657 Dulliken,2573,SO,real,12.06.2025,2638402.688,1244582.8
103482848,10146425,192019123,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598038.795,1252708.433
103482849,10146425,192019124,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598033.239,1252700.1
103482850,10146425,192019125,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598024.35,1252702.6
103482851,10146425,192019126,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598023.239,1252703.433
103482852,10146425,192019127,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598020.462,1252705.655
103482853,10146425,192019128,Oberer Mühlerain,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598029.35,1252699.822
103482857,10184038,504176556,Oekingenstrasse,32,4566 Kriegstetten,2525,SO,real,15.11.2024,2612423.805,1224971.568
103482858,10022431,504176589,Hauptstrasse,96a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612066.739,1224528.727
103482859,10186234,504176620,Haltenstrasse,13a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612252.093,1224750.981
103482860,10022428,504176647,Bachstrasse,20a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612216.04,1225491.057
103482861,10158729,504176673,Krebsstrasse,3.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612161.725,1225270.247
103482862,10184038,504176555,Oekingenstrasse,6,4566 Kriegstetten,2525,SO,real,15.11.2024,2612229.017,1224805.153
103482863,10186234,504176694,Haltenstrasse,16.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612203.062,1224738.917
103482864,10022428,504176646,Bachstrasse,22a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612211.501,1225464.297
103482865,10186234,504176619,Haltenstrasse,20a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612246.844,1224686.525
103482866,10022434,504176554,Schläflistrasse,3a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612209.916,1224676.74
103482868,10022428,504176709,Bachstrasse,23.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612236.404,1225501.375
103482869,10186234,504176693,Haltenstrasse,22.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612270.842,1224680.834
103482870,10066106,504176657,Schulhausstrasse,12.1,4566 Kriegstetten,2525,SO,real,15.11.2024,2612178.261,1224966.277
103482871,10181464,504176587,Kürzematthof,266,4566 Kriegstetten,2525,SO,real,15.11.2024,2611826.381,1224278.995
103482872,10022428,504176645,Bachstrasse,25a,4566 Kriegstetten,2525,SO,real,15.11.2024,2612232.95,1225466.878
