ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240192,10031601,482809,Ledergasse,105,8262 Ramsen,2963,SH,real,True,12.04.2024,2702989,1284918
100240194,10031601,482810,Ledergasse,104,8262 Ramsen,2963,SH,real,True,12.04.2024,2703015,1284933
100240195,10071691,482811,Hauptstrasse,121,8262 Ramsen,2963,SH,real,True,12.04.2024,2703011,1284956
100240203,10046605,473774,Dorfstrasse,75,8454 Buchberg,2933,SH,real,True,12.04.2024,2684295,1269717
100240204,10120414,473776,Bachstrasse,8,8454 Buchberg,2933,SH,real,True,12.04.2024,2684298,1269665
100240205,10120414,473777,Bachstrasse,6,8454 Buchberg,2933,SH,real,True,12.04.2024,2684304,1269671
100240206,10165183,473780,Hofgasse,3,8454 Buchberg,2933,SH,real,True,12.04.2024,2684348,1269693
100240207,10046605,473781,Dorfstrasse,61,8454 Buchberg,2933,SH,real,True,12.04.2024,2684376,1269724
100240208,10046605,473783,Dorfstrasse,57,8454 Buchberg,2933,SH,real,True,12.04.2024,2684403,1269729
100240209,10046605,473785,Dorfstrasse,55,8454 Buchberg,2933,SH,real,True,12.04.2024,2684412,1269710
100240210,10161512,473786,Hohlegasse,6,8454 Buchberg,2933,SH,real,True,12.04.2024,2684440,1269684
100240211,10046605,473787,Dorfstrasse,47,8454 Buchberg,2933,SH,real,True,12.04.2024,2684460,1269726
100240278,10185471,470632,Vordergasse,10,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679697,1282733
100240279,10185471,470634,Vordergasse,14,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679679,1282731
100240280,10185471,470635,Vordergasse,16,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679666,1282730
100240281,10185471,470636,Vordergasse,18,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679654,1282729
100240282,10185471,470637,Vordergasse,22,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679640,1282727
100240283,10185471,470638,Vordergasse,20,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679645,1282728
100240284,10185471,470639,Vordergasse,24,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679634,1282727
100240285,10185471,470640,Vordergasse,26,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679625,1282726
100240287,10027504,470643,Grabenstrasse,11,8213 Neunkirch,2904,SH,real,True,12.04.2024,2679558,1282608
100240290,10046611,474284,Wüscherstrasse,12,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688847,1281687
100240291,10046611,474285,Wüscherstrasse,18,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688842,1281708
100240292,10046611,474286,Wüscherstrasse,20,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688853,1281721
