ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101864912,10074023,245059732,Schöne Fluh,14,4244 Röschenz,2791,BL,real,15.11.2024,2602234.553,1252911.921
101864913,10162445,245059764,Schauenegg,72a,4410 Liestal,2829,BL,real,15.11.2024,2618732.703,1260405.891
101864914,10096203,245059798,Im Jägeracker,4,4419 Lupsingen,2830,BL,real,15.11.2024,2618914.303,1255286.703
101864916,10027683,245059832,Unterer Burghaldenweg,36a,4410 Liestal,2829,BL,real,15.11.2024,2621968.045,1260587.349
101864917,10096192,245059833,Oberer Burghaldenweg,49a,4410 Liestal,2829,BL,real,15.11.2024,2621981.216,1260579.008
101864918,10117529,245059856,Tecknauerstrasse,60,4460 Gelterkinden,2846,BL,real,15.11.2024,2631946.701,1256776.083
101864919,10117529,245059857,Tecknauerstrasse,62,4460 Gelterkinden,2846,BL,real,15.11.2024,2631948.069,1256815.33
101864920,10186926,245059897,Eptingerstrasse,26a,4436 Oberdorf BL,2892,BL,real,15.11.2024,2623931.88,1248855.859
101864921,10186926,245059898,Eptingerstrasse,26b,4436 Oberdorf BL,2892,BL,real,15.11.2024,2623904.42,1248867.055
101864922,10161932,245059947,Rüschelmatte,14,4418 Reigoldswil,2893,BL,real,15.11.2024,2618482.078,1249638.243
101864923,10068410,245059948,Weidentalweg,9,4436 Oberdorf BL,2892,BL,real,15.11.2024,2623972.059,1248933.805
101864925,10141394,245059957,Broderweg,1,4461 Böckten,2842,BL,real,15.11.2024,2630084.455,1257020.398
101864926,10022170,245059958,Vordere Grossmatt,8,4457 Diegten,2884,BL,real,15.11.2024,2628000.565,1251871.736
101864927,10022170,245059959,Vordere Grossmatt,8a,4457 Diegten,2884,BL,real,15.11.2024,2628000.879,1251878.326
101864928,10022035,245059964,Bauackerstrasse,27,4304 Giebenach,2826,BL,real,15.11.2024,2622961.877,1263253.867
101864929,10069768,245059970,Lippestrasse,38,4415 Lausen,2828,BL,real,15.11.2024,2624310.39,1258601.508
101864930,10177184,245059972,Neubergliweg,20,4107 Ettingen,2768,BL,real,15.11.2024,2608846.038,1259279.609
101864931,10016698,245059973,Im Nonnengärtli,12,4102 Binningen,2765,BL,real,15.11.2024,2609341.122,1264438.626
101864932,10026310,245059974,Gartenweg,4a,4437 Waldenburg,2895,BL,real,15.11.2024,2623502.986,1248381.846
101864933,10022035,245059980,Bauackerstrasse,25,4304 Giebenach,2826,BL,real,15.11.2024,2622974.905,1263249.84
101864934,10024279,245059986,Schmiedengasse,19,4104 Oberwil BL,2771,BL,real,15.11.2024,2608738.918,1262736.294
101864935,10110498,245059987,Kammermattweg,11,4107 Ettingen,2768,BL,real,15.11.2024,2608123.487,1259415.843
101865096,10027438,245060434,Parallelweg,30a,4452 Itingen,2849,BL,real,15.11.2024,2626319.179,1257478.451
101865097,10185452,245060436,Stoltenweg,1a.1,4426 Lauwil,2889,BL,real,23.07.2024,2618010.985,1248818.882
101865099,10026646,245060439,Gartenweg,6.1,4426 Lauwil,2889,BL,real,23.07.2024,2618000.88,1248790.554
101865121,10086087,3029334,Weiherstrasse,1,4132 Muttenz,2770,BL,real,15.11.2024,2615810.344,1263000.469
101865131,10110498,245059988,Kammermattweg,13,4107 Ettingen,2768,BL,real,15.11.2024,2608096.469,1259426.521
101865132,10110498,245059989,Kammermattweg,15,4107 Ettingen,2768,BL,real,15.11.2024,2608063.153,1259439.554
101865133,10096498,245059991,Breinlichenstrasse,1a,4416 Bubendorf,2823,BL,real,24.06.2026,2622567.863,1256070.849
101865134,10148470,245060009,Eiholdenweg,9,4442 Diepflingen,2845,BL,real,15.11.2024,2630116.171,1255606.385
101865135,10156493,245060011,Mattenweg,13,4441 Thürnen,2864,BL,real,15.11.2024,2629414.097,1255918.997
101865137,10080804,245060038,Schönenbachstrasse,21,4153 Reinach BL,2773,BL,real,15.11.2024,2611642.909,1261068.095
101865138,10154579,245060039,Pfarrhofacker,9,4148 Pfeffingen,2772,BL,real,15.11.2024,2611175.845,1256596.549
101865139,10133822,245060040,Erlifeldweg,3,4411 Seltisberg,2833,BL,real,15.11.2024,2621117.204,1256818.089
101865140,10134603,245060042,Unterer Dürimattweg,8,4436 Oberdorf BL,2892,BL,real,15.11.2024,2623922.602,1249041.267
101865141,10134603,245060043,Unterer Dürimattweg,8a,4436 Oberdorf BL,2892,BL,real,15.11.2024,2623917.269,1249046.22
101865142,10096234,245060056,Zelgliring,15a,4433 Ramlinsburg,2832,BL,real,15.11.2024,2624259.01,1255401.713
101865143,10022154,245060059,In der Rösi,6,4207 Bretzwil,2883,BL,real,15.11.2024,2615641.733,1249493.934
101865144,10096537,245060060,Chienbergreben,10,4460 Gelterkinden,2846,BL,real,15.11.2024,2630722.572,1257651.508
101865145,10179198,245060067,In den Zweigen,20,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2606072.275,1249886.781
101865146,10179198,245060069,In den Zweigen,13,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2606032.585,1249885.535
