ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100194506,10019078,187120,Gross-Wellberg,1,6130 Willisau,1151,LU,real,15.11.2024,2644004.451,1219138.036
100194507,10019078,187121,Gross-Wellberg,2,6130 Willisau,1151,LU,real,15.11.2024,2643914.528,1219123.097
100194508,10105756,187122,Geisshörnli,,6130 Willisau,1151,LU,real,15.11.2024,2643664.502,1218856.299
100194509,10088063,187124,Gunterswilerweid,1,6130 Willisau,1151,LU,real,15.11.2024,2643196.046,1219707.893
100194510,10088066,187126,Ischlagmatt,,6130 Willisau,1151,LU,real,15.11.2024,2643569.876,1218001.194
100194511,10019061,187127,Schattwinkel,,6130 Willisau,1151,LU,real,15.11.2024,2643166.841,1218310.706
100194512,10168501,187128,Alt-Rossgass,,6130 Willisau,1151,LU,real,15.11.2024,2643362.076,1218185.005
100194513,10111588,187129,Menznauerstrasse,44,6130 Willisau,1151,LU,real,15.11.2024,2643438.716,1218120.075
100194514,10130264,187130,Waldfriede,,6130 Willisau,1151,LU,real,15.11.2024,2643440.236,1218102.137
100194515,10019063,187131,Sumpf,1,6126 Daiwil,1151,LU,real,15.11.2024,2643451.522,1217917.958
100194516,10088057,187132,Talfriede,,6126 Daiwil,1151,LU,real,15.11.2024,2643529.444,1217561.769
100194518,10116245,191782,Feldgass,6,6170 Schüpfheim,1008,LU,real,15.11.2024,2644075.691,1200170.731
100194519,10016859,190133,Rischlistrasse,28,6174 Sörenberg,1004,LU,real,15.11.2024,2643906.436,1186839.75
100194520,10016859,190136,Rischlistrasse,32,6174 Sörenberg,1004,LU,real,15.11.2024,2643915.901,1186832.327
100194521,10016859,190138,Rischlistrasse,40,6174 Sörenberg,1004,LU,real,15.11.2024,2643928.961,1186821.193
100194522,10016859,190140,Rischlistrasse,42,6174 Sörenberg,1004,LU,real,15.11.2024,2643934.247,1186802.848
