ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240249,10117917,492257,Melonenstrasse,4,9100 Herisau,3001,AR,real,15.11.2024,2738712.11,1250523.485
100240250,10117917,492258,Melonenstrasse,5,9100 Herisau,3001,AR,real,15.11.2024,2738647.607,1250512.804
100240251,10121184,492259,Mühlebühl,24,9100 Herisau,3001,AR,real,22.11.2024,2738730.279,1250481.455
100240252,10121184,492261,Mühlebühl,26,9100 Herisau,3001,AR,real,15.11.2024,2738635.377,1250397.381
100240253,10121184,492262,Mühlebühl,20,9100 Herisau,3001,AR,real,15.11.2024,2738697.772,1250455.568
100240254,10113224,492263,Bahnhofstrasse,27,9100 Herisau,3001,AR,real,15.11.2024,2738699.166,1250278.692
100240255,10117917,492266,Melonenstrasse,3,9100 Herisau,3001,AR,real,15.11.2024,2738686.498,1250499.888
100240256,10121184,492267,Mühlebühl,22,9100 Herisau,3001,AR,real,15.11.2024,2738669.986,1250469.831
100240257,10121184,492270,Mühlebühl,16,9100 Herisau,3001,AR,real,15.11.2024,2738599.097,1250433.767
100240258,10113224,492273,Bahnhofstrasse,23,9100 Herisau,3001,AR,real,15.11.2024,2738771.298,1250218.151
100240259,10033030,492274,Lindenstrasse,1,9100 Herisau,3001,AR,real,15.11.2024,2738555.451,1250326.469
100240260,10033030,492275,Lindenstrasse,3,9100 Herisau,3001,AR,real,15.11.2024,2738551.103,1250342.846
100240261,10033030,492276,Lindenstrasse,5,9100 Herisau,3001,AR,real,15.11.2024,2738548.266,1250359.399
100240262,10033030,492279,Lindenstrasse,11,9100 Herisau,3001,AR,real,15.11.2024,2738536.819,1250403.498
100240263,10033030,492280,Lindenstrasse,12,9100 Herisau,3001,AR,real,15.11.2024,2738540.418,1250456.922
100240264,10033030,492281,Lindenstrasse,13,9100 Herisau,3001,AR,real,15.11.2024,2738530.802,1250424.995
100240265,10033030,492282,Lindenstrasse,15,9100 Herisau,3001,AR,real,15.11.2024,2738527.917,1250436.037
100240267,10121184,492286,Mühlebühl,3,9100 Herisau,3001,AR,real,15.11.2024,2738598.14,1250319.394
100240268,10121184,492287,Mühlebühl,4,9100 Herisau,3001,AR,real,02.04.2025,2738593.322,1250330.514
100240269,10121184,492288,Mühlebühl,5,9100 Herisau,3001,AR,real,06.06.2025,2738573.521,1250338.945
100240270,10121184,492289,Mühlebühl,6,9100 Herisau,3001,AR,real,15.11.2024,2738567.818,1250355.006
100240271,10121184,492290,Mühlebühl,7,9100 Herisau,3001,AR,real,15.11.2024,2738563.421,1250371.053
100240272,10121184,492291,Mühlebühl,8,9100 Herisau,3001,AR,real,15.11.2024,2738553.344,1250380.516
100240273,10121184,492292,Mühlebühl,9,9100 Herisau,3001,AR,real,15.11.2024,2738584.848,1250353.323
100240274,10121184,492293,Mühlebühl,10,9100 Herisau,3001,AR,real,15.11.2024,2738584.229,1250365.109
100240275,10121184,492294,Mühlebühl,11,9100 Herisau,3001,AR,real,15.11.2024,2738576.825,1250382.146
100240276,10121184,492295,Mühlebühl,12,9100 Herisau,3001,AR,real,15.11.2024,2738568.823,1250392.346
100240277,10121184,492296,Mühlebühl,13,9100 Herisau,3001,AR,real,15.11.2024,2738567.996,1250414.336
100240524,10033037,490251,Obermoosberg,e1,9100 Herisau,3001,AR,real,15.11.2024,2740298.857,1250606.147
100240525,10033037,490252,Obermoosberg,f1,9100 Herisau,3001,AR,real,15.11.2024,2740325.6,1250608.358
100240526,10033037,490253,Obermoosberg,h1,9100 Herisau,3001,AR,real,15.11.2024,2740379.861,1250656.479
100240527,10033036,490254,Oberdorfstrasse,138,9100 Herisau,3001,AR,real,15.11.2024,2740011.157,1250499.611
100240528,10033036,490255,Oberdorfstrasse,140,9100 Herisau,3001,AR,real,09.12.2025,2740028.852,1250514.622
100240529,10033036,490256,Oberdorfstrasse,142,9100 Herisau,3001,AR,real,15.11.2024,2740055.603,1250539.768
100240530,10187878,490257,Kasernenstrasse,91,9100 Herisau,3001,AR,real,15.11.2024,2740043.322,1250649.935
100240531,10187878,490258,Kasernenstrasse,91a,9100 Herisau,3001,AR,real,15.11.2024,2740038.866,1250720.125
100240533,10031288,490260,Waldeggstrasse,6c,9100 Herisau,3001,AR,real,15.11.2024,2740122.47,1250785.66
100240534,10031288,490261,Waldeggstrasse,6b,9100 Herisau,3001,AR,real,15.11.2024,2740096.276,1250777.007
100240535,10031288,490262,Waldeggstrasse,6a,9100 Herisau,3001,AR,real,15.11.2024,2740071.171,1250770.517
100240536,10031288,490265,Waldeggstrasse,9,9100 Herisau,3001,AR,real,15.11.2024,2740156.621,1250780.543
100240592,10091418,491883,Degersheimerstrasse,47,9100 Herisau,3001,AR,real,15.11.2024,2738015.564,1250059.308
100240593,10091418,491884,Degersheimerstrasse,49a,9100 Herisau,3001,AR,real,15.11.2024,2737981.274,1250064.929
100240595,10026879,491886,Lindenauweg,4,9100 Herisau,3001,AR,real,15.11.2024,2738046.867,1250137.033
100240596,10091418,491888,Degersheimerstrasse,54,9100 Herisau,3001,AR,real,15.11.2024,2737966.118,1250160.646
100240597,10091418,491889,Degersheimerstrasse,56,9100 Herisau,3001,AR,real,15.11.2024,2737954.683,1250169.814
100240598,10091418,491890,Degersheimerstrasse,57,9100 Herisau,3001,AR,real,15.11.2024,2737513.885,1250152.721
100240599,10091418,491891,Degersheimerstrasse,58,9100 Herisau,3001,AR,real,15.11.2024,2737949.166,1250173.522
100240600,10091418,491892,Degersheimerstrasse,59,9100 Herisau,3001,AR,real,15.11.2024,2737554.021,1250144.081
100240601,10091418,491893,Degersheimerstrasse,60,9100 Herisau,3001,AR,real,15.11.2024,2737936.136,1250180.92
100240602,10091418,491894,Degersheimerstrasse,61,9100 Herisau,3001,AR,real,15.11.2024,2737552.718,1250107.724
100240603,10091418,491896,Degersheimerstrasse,64,9100 Herisau,3001,AR,real,15.11.2024,2737871.712,1250177.689
100240604,10091418,491898,Degersheimerstrasse,68,9100 Herisau,3001,AR,real,15.11.2024,2737841.792,1250165.203
100240605,10033028,491901,Krombach,2,9100 Herisau,3001,AR,real,15.11.2024,2737888.781,1250077.212
100240606,10033028,491902,Krombach,3,9100 Herisau,3001,AR,real,15.11.2024,2737859.08,1249951.771
100240607,10113226,491903,Huebstrasse,40b,9100 Herisau,3001,AR,real,15.11.2024,2737451.976,1249983.843
100240608,10073124,490347,Chalchofen,2120,9100 Herisau,3001,AR,real,15.11.2024,2740839.378,1250783.617
100240609,10073124,490348,Chalchofen,2124,9100 Herisau,3001,AR,real,15.11.2024,2740867.84,1250851.054
100240610,10073124,490351,Chalchofen,2117,9100 Herisau,3001,AR,real,15.11.2024,2740683.791,1250897.62
100240611,10073124,490352,Chalchofen,2115,9100 Herisau,3001,AR,real,15.11.2024,2740655.532,1250827.571
100240612,10073124,490353,Chalchofen,2125,9100 Herisau,3001,AR,real,15.11.2024,2740916.026,1251020.45
100240613,10073124,490354,Chalchofen,2128,9100 Herisau,3001,AR,real,15.11.2024,2740944.31,1251025.205
100240614,10073124,490355,Chalchofen,2129,9100 Herisau,3001,AR,real,15.11.2024,2740989.318,1251059.947
100240615,10073124,490356,Chalchofen,2130,9100 Herisau,3001,AR,real,15.11.2024,2741001.594,1251062.56
100240616,10031851,490359,Engelen,2140,9100 Herisau,3001,AR,real,15.11.2024,2741809.653,1251072.864
100240617,10182697,490360,Sturzenegg,2132,9100 Herisau,3001,AR,real,15.11.2024,2741197.975,1251107.08
100240775,10182697,490361,Sturzenegg,2143,9100 Herisau,3001,AR,real,15.11.2024,2741604.061,1251225.778
100240776,10182697,490364,Sturzenegg,2154,9100 Herisau,3001,AR,real,15.11.2024,2742196.114,1251352.813
100240777,10182697,490366,Sturzenegg,2156,9100 Herisau,3001,AR,real,15.11.2024,2742096.449,1251148.613
100240779,10073149,490368,Ufem Berg,2182,9100 Herisau,3001,AR,real,15.11.2024,2741494.965,1250660.32
100240781,10073149,490370,Ufem Berg,2184,9100 Herisau,3001,AR,real,15.11.2024,2741433.66,1250611.578
100240782,10073149,490371,Ufem Berg,2176,9100 Herisau,3001,AR,real,15.11.2024,2741218.494,1250637.019
100240783,10073149,490372,Ufem Berg,2188,9100 Herisau,3001,AR,real,15.11.2024,2741000.283,1250545.311
100240784,10073149,490373,Ufem Berg,2180,9100 Herisau,3001,AR,real,15.11.2024,2741497.838,1250687.609
100240785,10073150,490376,Wald,2165,9100 Herisau,3001,AR,real,15.11.2024,2742246.98,1250606.042
100240786,10182697,490377,Sturzenegg,2157,9100 Herisau,3001,AR,real,15.11.2024,2742159.323,1251077.806
100240787,10182697,490378,Sturzenegg,2159,9100 Herisau,3001,AR,real,15.11.2024,2742239.976,1251081.651
100240789,10073150,490381,Wald,2174,9100 Herisau,3001,AR,real,15.11.2024,2741966.202,1250600.214
100240791,10031265,490386,Saum,2194,9100 Herisau,3001,AR,real,15.11.2024,2740803.763,1250194.451
100240792,10031265,490387,Saum,2195,9100 Herisau,3001,AR,real,15.11.2024,2740798.853,1250188.579
100240793,10031265,490388,Saum,2199,9100 Herisau,3001,AR,real,15.11.2024,2741087.19,1250231.96
100240794,10031265,490390,Saum,2202,9100 Herisau,3001,AR,real,15.11.2024,2741462.49,1250240.51
100240795,10031265,490391,Saum,3631,9100 Herisau,3001,AR,real,15.11.2024,2740985.251,1250191
100240796,10031265,490393,Saum,3849,9100 Herisau,3001,AR,real,15.11.2024,2741032.332,1250193.091
100240797,10031265,490394,Saum,3850,9100 Herisau,3001,AR,real,15.11.2024,2741056.51,1250200.828
100240798,10031265,490395,Saum,3860,9100 Herisau,3001,AR,real,15.11.2024,2741016.478,1250145.536
100240799,10031265,490396,Saum,3861,9100 Herisau,3001,AR,real,15.11.2024,2741073.499,1250176.772
100240800,10031265,490397,Saum,3878,9100 Herisau,3001,AR,real,15.11.2024,2741044.692,1250158.414
100240801,10031265,490398,Saum,3879,9100 Herisau,3001,AR,real,15.11.2024,2741054.208,1250163.872
