ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100241436,10026580,461612,In den Neumatten,4,4125 Riehen,2703,BS,real,True,15.11.2024,2614692,1269290
100241437,10026580,461613,In den Neumatten,6,4125 Riehen,2703,BS,real,True,15.11.2024,2614690,1269274
100241438,10026580,461614,In den Neumatten,8,4125 Riehen,2703,BS,real,True,15.11.2024,2614683,1269251
100241439,10026580,461615,In den Neumatten,10,4125 Riehen,2703,BS,real,True,15.11.2024,2614681,1269235
100241440,10026580,461616,In den Neumatten,12,4125 Riehen,2703,BS,real,True,15.11.2024,2614679,1269219
100241508,10026578,461239,Im Hirshalm,11,4125 Riehen,2703,BS,real,True,15.11.2024,2614358,1269055
100241509,10026578,461240,Im Hirshalm,15,4125 Riehen,2703,BS,real,True,15.11.2024,2614375,1269037
100241510,10026578,461241,Im Hirshalm,17,4125 Riehen,2703,BS,real,True,15.11.2024,2614384,1269027
100241511,10026578,461242,Im Hirshalm,19,4125 Riehen,2703,BS,real,True,15.11.2024,2614390,1269022
100241512,10026578,461243,Im Hirshalm,21,4125 Riehen,2703,BS,real,True,15.11.2024,2614395,1269016
100241514,10026578,461245,Im Hirshalm,25,4125 Riehen,2703,BS,real,True,15.11.2024,2614415,1268996
100241519,10026578,461250,Im Hirshalm,45,4125 Riehen,2703,BS,real,True,15.11.2024,2614523,1268878
100241520,10026578,461251,Im Hirshalm,49,4125 Riehen,2703,BS,real,True,15.11.2024,2614563,1268827
100241521,10026578,461252,Im Hirshalm,2,4125 Riehen,2703,BS,real,True,15.11.2024,2614306,1269084
100241602,10026580,461617,In den Neumatten,36,4125 Riehen,2703,BS,real,True,15.11.2024,2614667,1269150
100241603,10026580,461618,In den Neumatten,38,4125 Riehen,2703,BS,real,True,15.11.2024,2614659,1269113
100241604,10026580,461619,In den Neumatten,40,4125 Riehen,2703,BS,real,True,15.11.2024,2614655,1269098
100241605,10026580,461620,In den Neumatten,44,4125 Riehen,2703,BS,real,True,15.11.2024,2614648,1269072
100241606,10026580,461621,In den Neumatten,46,4125 Riehen,2703,BS,real,True,15.11.2024,2614642,1269058
100241607,10026580,461622,In den Neumatten,48,4125 Riehen,2703,BS,real,True,15.11.2024,2614638,1269045
100241608,10026580,461623,In den Neumatten,50,4125 Riehen,2703,BS,real,True,15.11.2024,2614611,1269030
100241609,10026580,461624,In den Neumatten,52,4125 Riehen,2703,BS,real,True,15.11.2024,2614604,1269018
100241610,10026580,461625,In den Neumatten,54,4125 Riehen,2703,BS,real,True,15.11.2024,2614596,1269004
100241611,10026580,461626,In den Neumatten,58,4125 Riehen,2703,BS,real,True,15.11.2024,2614592,1268976
100241612,10026580,461627,In den Neumatten,60,4125 Riehen,2703,BS,real,True,15.11.2024,2614580,1268966
100241613,10026580,461628,In den Neumatten,62,4125 Riehen,2703,BS,real,True,15.11.2024,2614568,1268957
100241614,10045935,461629,Rauracherstrasse,4,4125 Riehen,2703,BS,real,True,15.11.2024,2614367,1269133
100241615,10045935,461630,Rauracherstrasse,6,4125 Riehen,2703,BS,real,True,15.11.2024,2614379,1269121
100241616,10045935,461631,Rauracherstrasse,10,4125 Riehen,2703,BS,real,True,15.11.2024,2614401,1269110
100241617,10045935,461632,Rauracherstrasse,12,4125 Riehen,2703,BS,real,True,15.11.2024,2614413,1269096
100241618,10045935,461633,Rauracherstrasse,14,4125 Riehen,2703,BS,real,True,15.11.2024,2614425,1269082
100241619,10045935,461634,Rauracherstrasse,16,4125 Riehen,2703,BS,real,True,15.11.2024,2614443,1269062
100241620,10045935,461635,Rauracherstrasse,18,4125 Riehen,2703,BS,real,True,15.11.2024,2614454,1269050
100241621,10045935,461636,Rauracherstrasse,20,4125 Riehen,2703,BS,real,True,15.11.2024,2614466,1269036
100241622,10045935,461637,Rauracherstrasse,7,4125 Riehen,2703,BS,real,True,15.11.2024,2614443,1269109
100241623,10045935,461638,Rauracherstrasse,9,4125 Riehen,2703,BS,real,True,15.11.2024,2614456,1269121
100241624,10045935,461639,Rauracherstrasse,11,4125 Riehen,2703,BS,real,True,15.11.2024,2614479,1269099
100241625,10045935,461640,Rauracherstrasse,13,4125 Riehen,2703,BS,real,True,15.11.2024,2614490,1269085
100241626,10045935,461641,Rauracherstrasse,15,4125 Riehen,2703,BS,real,True,15.11.2024,2614500,1269072
100241627,10045935,461642,Rauracherstrasse,17,4125 Riehen,2703,BS,real,True,15.11.2024,2614510,1269058
100241628,10045935,461644,Rauracherstrasse,55,4125 Riehen,2703,BS,real,True,15.11.2024,2614682,1268806
100241629,10045935,461645,Rauracherstrasse,123,4125 Riehen,2703,BS,real,True,15.11.2024,2614722,1268653
100241631,10045935,461647,Rauracherstrasse,133,4125 Riehen,2703,BS,real,True,15.11.2024,2614741,1268602
100241632,10045935,461648,Rauracherstrasse,135,4125 Riehen,2703,BS,real,True,15.11.2024,2614745,1268594
100241633,10045935,461649,Rauracherstrasse,149,4125 Riehen,2703,BS,real,True,15.11.2024,2614791,1268540
100241634,10045935,461650,Rauracherstrasse,151,4125 Riehen,2703,BS,real,True,15.11.2024,2614794,1268545
100241635,10045935,461651,Rauracherstrasse,153,4125 Riehen,2703,BS,real,True,15.11.2024,2614796,1268549
100241636,10045935,461652,Rauracherstrasse,155,4125 Riehen,2703,BS,real,True,15.11.2024,2614798,1268554
100241637,10045935,461653,Rauracherstrasse,157,4125 Riehen,2703,BS,real,True,15.11.2024,2614801,1268559
100241695,10026578,461253,Im Hirshalm,4,4125 Riehen,2703,BS,real,True,15.11.2024,2614312,1269078
100241696,10026578,461254,Im Hirshalm,6,4125 Riehen,2703,BS,real,True,15.11.2024,2614327,1269045
100241697,10026578,461255,Im Hirshalm,10,4125 Riehen,2703,BS,real,True,15.11.2024,2614337,1269034
100241698,10026578,461256,Im Hirshalm,40,4125 Riehen,2703,BS,real,True,15.11.2024,2614434,1268950
100241699,10026578,461257,Im Hirshalm,42,4125 Riehen,2703,BS,real,True,15.11.2024,2614442,1268942
