ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101369792,10088576,243052609,Mauerstrasse,1.681,4057 Basel,2701,BS,real,23.07.2024,2611757.847,1269460.14
101369793,10063543,243052620,Mattenstrasse,43.2,4058 Basel,2701,BS,real,23.07.2024,2612207.144,1268461.879
101369795,10088560,243052649,Binningerstrasse,40.1,4054 Basel,2701,BS,real,23.07.2024,2610775.027,1266388.062
101369796,10088560,243052652,Binningerstrasse,40.4,4054 Basel,2701,BS,real,23.07.2024,2610755.329,1266371.435
101369797,10088560,243052653,Binningerstrasse,40.5,4054 Basel,2701,BS,real,23.07.2024,2610727.853,1266372.318
101369798,10088560,243052655,Binningerstrasse,40.7,4054 Basel,2701,BS,real,23.07.2024,2610706.701,1266342.384
101369799,10088560,243052656,Binningerstrasse,40.8,4054 Basel,2701,BS,real,23.07.2024,2610699.96,1266348.816
101369800,10088578,243052663,Müllheimerstrasse,195.405,4057 Basel,2701,BS,real,23.07.2024,2611540.656,1269039.072
101369804,10121042,243052670,Margarethenstrasse,40.1,4053 Basel,2701,BS,real,23.07.2024,2610795.536,1266217.64
101369805,10063830,243052671,St. Alban-Vorstadt,16a,4052 Basel,2701,BS,real,15.11.2024,2611835.123,1267080.752
101369807,10107050,243052679,Horburgstrasse,105.25,4057 Basel,2701,BS,real,23.07.2024,2611961.108,1269186.862
101369808,10055756,243052683,Klingentalstrasse,71,4057 Basel,2701,BS,real,15.11.2024,2611931.493,1268237.574
101369809,10087384,243052684,Niederholzstrasse,41,4125 Riehen,2703,BS,real,15.11.2024,2614792.58,1269287.624
101369810,10026597,243052685,Schlossgasse,37,4125 Riehen,2703,BS,real,15.11.2024,2616613.608,1270416.643
101369811,10063871,243052686,Schnitterweg,50,4125 Riehen,2703,BS,real,15.11.2024,2616367.605,1269682.634
101371243,10175159,243052535,Oetlingerstrasse,75a,4057 Basel,2701,BS,real,15.11.2024,2611506.176,1268619.611
101371244,10175159,243052536,Oetlingerstrasse,69a,4057 Basel,2701,BS,real,15.11.2024,2611478.784,1268623.7
101371245,10087623,243052542,Grenzacherstrasse,183.41,4058 Basel,2701,BS,real,23.07.2024,2612831.044,1267770.878
101371246,10087623,243052543,Grenzacherstrasse,183.92,4058 Basel,2701,BS,real,23.07.2024,2612852.279,1267687.703
101371247,10188146,243052551,Aeneas Silvius-Strasse,34.1,4059 Basel,2701,BS,real,23.07.2024,2611676.67,1264470.048
101371248,10025963,243052552,Wartenbergstrasse,45.1,4052 Basel,2701,BS,real,23.07.2024,2612689.666,1266275.772
101371249,10181507,243052554,Arabienstrasse,30,4059 Basel,2701,BS,real,15.11.2024,2611374.417,1264501.824
101371250,10087384,243052564,Niederholzstrasse,148,4125 Riehen,2703,BS,real,15.11.2024,2614667.256,1268885.618
101371251,10026580,243052565,In den Neumatten,63,4125 Riehen,2703,BS,real,15.11.2024,2614595.948,1268945.207
101371252,10026793,243052567,Sonnenweg,14,4052 Basel,2701,BS,real,15.11.2024,2612802.149,1266520.131
101371253,10088584,243052570,Riehenstrasse,154.1,4058 Basel,2701,BS,real,23.07.2024,2612572.778,1268228.484
101371254,10088584,243052571,Riehenstrasse,154.2,4058 Basel,2701,BS,real,23.07.2024,2612570.67,1268240.728
101371255,10088584,243052572,Riehenstrasse,154.3,4058 Basel,2701,BS,real,23.07.2024,2612599.899,1268263.674
101371289,10025138,243052689,Girenhaldenweg,15,4126 Bettingen,2702,BS,real,15.11.2024,2616760.608,1268735.605
101371290,10175155,243052690,Froburgstrasse,20,4052 Basel,2701,BS,real,15.11.2024,2613032.592,1267217.26
101371291,10025934,243052691,Murbacherstrasse,24a,4056 Basel,2701,BS,real,15.11.2024,2610429.852,1268786.476
101371293,10064893,243052700,Alemannengasse,76.1,4058 Basel,2701,BS,real,23.07.2024,2612398.843,1267451.923
101371294,10110167,243052703,Hüningerstrasse,101.360,4056 Basel,2701,BS,real,23.07.2024,2610399.731,1269436.691
101371295,10088578,243052704,Müllheimerstrasse,195.429,4057 Basel,2701,BS,real,23.07.2024,2611475.214,1269219.509
101371296,10088578,243052705,Müllheimerstrasse,195.438,4057 Basel,2701,BS,real,23.07.2024,2611536.985,1269213.967
101371297,10088578,243052706,Müllheimerstrasse,195.439,4057 Basel,2701,BS,real,23.07.2024,2611517.196,1269185.491
101371298,10110168,243052707,Klybeckstrasse,210,4057 Basel,2701,BS,real,15.11.2024,2611424.337,1269142.817
101371299,10110168,243052708,Klybeckstrasse,206.422,4057 Basel,2701,BS,real,23.07.2024,2611465.797,1269176.398
101371300,10110168,243052709,Klybeckstrasse,206.424,4057 Basel,2701,BS,real,23.07.2024,2611460.846,1269151.072
101371301,10110168,243052710,Klybeckstrasse,206.423,4057 Basel,2701,BS,real,23.07.2024,2611463.591,1269133.011
101371302,10110168,243052711,Klybeckstrasse,202,4057 Basel,2701,BS,real,15.11.2024,2611460.967,1269091.375
101371303,10110168,243052712,Klybeckstrasse,204,4057 Basel,2701,BS,real,15.11.2024,2611436.294,1269116.295
101371304,10025922,243052719,Kleinhüningerstrasse,1.126,4057 Basel,2701,BS,real,23.07.2024,2611181.586,1269044.97
101371305,10025922,243052720,Kleinhüningerstrasse,1.135,4057 Basel,2701,BS,real,23.07.2024,2611222.722,1269032.905
101371306,10025922,243052721,Kleinhüningerstrasse,1.136,4057 Basel,2701,BS,real,23.07.2024,2611271.059,1269030.253
101371307,10025922,243052722,Kleinhüningerstrasse,1.121,4057 Basel,2701,BS,real,23.07.2024,2611258.608,1268936.416
101371308,10025922,243052723,Kleinhüningerstrasse,1.122,4057 Basel,2701,BS,real,23.07.2024,2611215.17,1268935.915
101371310,10026498,243052726,Breisacherstrasse,59a,4057 Basel,2701,BS,real,15.11.2024,2611276.158,1268451.473
101371311,10026264,243052729,Bettingerstrasse,103.1,4125 Riehen,2703,BS,real,23.07.2024,2616020.88,1269732.578
101371312,10026264,243052730,Bettingerstrasse,103.2,4125 Riehen,2703,BS,real,23.07.2024,2615995.108,1269721.238
101371313,10026514,243052737,Zähringerstrasse,21,4057 Basel,2701,BS,real,15.11.2024,2611241.456,1268881.481
101371314,10107050,243052741,Horburgstrasse,44.1,4057 Basel,2701,BS,real,23.07.2024,2611620.67,1268864.095
101371315,10107050,243052742,Horburgstrasse,46.1,4057 Basel,2701,BS,real,23.07.2024,2611632.975,1268863.928
101371316,10107050,243052743,Horburgstrasse,48.1,4057 Basel,2701,BS,real,23.07.2024,2611640.826,1268863.745
101371317,10088565,243052745,Elsässerstrasse,231.26,4056 Basel,2701,BS,real,23.07.2024,2609963.455,1269519.633
101371318,10088565,243052747,Elsässerstrasse,231.24,4056 Basel,2701,BS,real,23.07.2024,2610010.618,1269456.316
101371320,10155188,243052749,Schützenmattpark,2,4054 Basel,2701,BS,real,15.11.2024,2610144.229,1266905.553
101371321,10026498,243052750,Breisacherstrasse,65a,4057 Basel,2701,BS,real,15.11.2024,2611284.25,1268486.741
101371322,10055750,243052751,Therwilerstrasse,16.1,4054 Basel,2701,BS,real,23.07.2024,2610439.489,1266700.64
101372656,10131358,243027943,Wien-Strasse,2,4053 Basel,2701,BS,real,15.11.2024,2612870.369,1264971.854
101373109,10088562,440876,Brunngässlein,6,4052 Basel,2701,BS,real,15.11.2024,2611702.569,1266893.744
101373110,10025622,440878,Aeschenvorstadt,67,4051 Basel,2701,BS,real,15.11.2024,2611703.925,1266826.055
101373111,10055448,454652,Fischerweg,2,4058 Basel,2701,BS,real,15.11.2024,2612308.019,1267554.857
101373112,10055448,454652,Fischerweg,4,4058 Basel,2701,BS,real,15.11.2024,2612307.878,1267547.002
101373113,10086290,462356,Burgstrasse,63,4125 Riehen,2703,BS,real,15.11.2024,2615478.734,1269868.302
101374724,10120295,440611,Bernoullistrasse,30,4056 Basel,2701,BS,real,15.11.2024,2610695.179,1267731.607
101374725,10120295,440611,Bernoullistrasse,32,4056 Basel,2701,BS,real,15.11.2024,2610666.402,1267741.018
101374726,10026772,440842,Wallstrasse,8,4051 Basel,2701,BS,real,15.11.2024,2611394.025,1266677.163
101374727,10026772,440842,Wallstrasse,10,4051 Basel,2701,BS,real,15.11.2024,2611376.472,1266690.165
