ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101032429,10087173,1523682,Rue de la Neuveville,66,1700 Fribourg,2196,FR,real,15.11.2024,2578811.855,1183657.314
101032430,10087173,1523683,Rue de la Neuveville,68,1700 Fribourg,2196,FR,real,15.11.2024,2578830.381,1183659.237
101032431,10107877,1523684,Ruelle des Liguoriens,2,1700 Fribourg,2196,FR,real,15.11.2024,2578727.009,1183631.363
101032432,10087173,1523685,Rue de la Neuveville,16,1700 Fribourg,2196,FR,real,15.11.2024,2578693.468,1183674.455
101032433,10087173,1523686,Rue de la Neuveville,18,1700 Fribourg,2196,FR,real,15.11.2024,2578700.047,1183679.48
101032434,10087173,1523687,Rue de la Neuveville,20,1700 Fribourg,2196,FR,real,15.11.2024,2578707.197,1183685.445
101032435,10087173,1523688,Rue de la Neuveville,22,1700 Fribourg,2196,FR,real,15.11.2024,2578717.274,1183693.934
101032436,10087173,1523689,Rue de la Neuveville,24,1700 Fribourg,2196,FR,real,15.11.2024,2578724.033,1183697.885
101032437,10087173,1523690,Rue de la Neuveville,26,1700 Fribourg,2196,FR,real,15.11.2024,2578731.68,1183702.463
101032438,10087173,1523691,Rue de la Neuveville,28,1700 Fribourg,2196,FR,real,15.11.2024,2578737.632,1183705.132
101032439,10087173,1523692,Rue de la Neuveville,30,1700 Fribourg,2196,FR,real,15.11.2024,2578742.142,1183706.791
101032440,10087173,1523693,Rue de la Neuveville,32,1700 Fribourg,2196,FR,real,15.11.2024,2578746.969,1183709.206
101032441,10024541,1523694,Petites-Rames,2,1700 Fribourg,2196,FR,real,15.11.2024,2578811.543,1183645.255
101032442,10024541,1523695,Petites-Rames,3,1700 Fribourg,2196,FR,real,15.11.2024,2578760.203,1183593.624
101032443,10024541,1523696,Petites-Rames,4,1700 Fribourg,2196,FR,real,15.11.2024,2578805.939,1183633.051
101032444,10024541,1523697,Petites-Rames,5,1700 Fribourg,2196,FR,real,15.11.2024,2578764.689,1183573.202
101032445,10024541,1523698,Petites-Rames,10,1700 Fribourg,2196,FR,real,15.11.2024,2578768.325,1183613.971
101032446,10024541,1523699,Petites-Rames,34,1700 Fribourg,2196,FR,real,15.11.2024,2578769.687,1183629.124
101032447,10087173,1523700,Rue de la Neuveville,2,1700 Fribourg,2196,FR,real,15.11.2024,2578613.251,1183618.545
101032448,10087173,1523701,Rue de la Neuveville,4,1700 Fribourg,2196,FR,real,15.11.2024,2578627.462,1183629.222
101032449,10087173,1523702,Rue de la Neuveville,6,1700 Fribourg,2196,FR,real,15.11.2024,2578637.591,1183633.727
101032450,10087173,1523703,Rue de la Neuveville,10,1700 Fribourg,2196,FR,real,15.11.2024,2578651.485,1183640.797
101032451,10024541,1523704,Petites-Rames,7,1700 Fribourg,2196,FR,real,15.11.2024,2578730.706,1183564.869
101032452,10024541,1523705,Petites-Rames,9,1700 Fribourg,2196,FR,real,15.11.2024,2578739.161,1183549.493
101032453,10024541,1523706,Petites-Rames,14,1700 Fribourg,2196,FR,real,15.11.2024,2578729.614,1183591.229
101032454,10024541,1523707,Petites-Rames,16,1700 Fribourg,2196,FR,real,15.11.2024,2578718.242,1183582.385
101032455,10024541,1523708,Petites-Rames,18,1700 Fribourg,2196,FR,real,15.11.2024,2578708.072,1183575.936
101032456,10024541,1523709,Petites-Rames,20,1700 Fribourg,2196,FR,real,15.11.2024,2578688.683,1183574.698
101032457,10024541,1523710,Petites-Rames,22,1700 Fribourg,2196,FR,real,23.12.2025,2578684.914,1183601.121
101032458,10176901,1523712,Route-Neuve,24,1700 Fribourg,2196,FR,real,15.11.2024,2578470.076,1183481.91
101032459,10176901,1523713,Route-Neuve,26,1700 Fribourg,2196,FR,real,15.11.2024,2578474.684,1183490.629
101032460,10176901,1523714,Route-Neuve,33,1700 Fribourg,2196,FR,real,15.11.2024,2578475.598,1183534.128
101032461,10176901,1523715,Route-Neuve,35,1700 Fribourg,2196,FR,real,15.11.2024,2578485.973,1183556.603
101032462,10176901,1523716,Route-Neuve,37,1700 Fribourg,2196,FR,real,15.11.2024,2578490.164,1183579.335
101032463,10176901,1523717,Route-Neuve,41,1700 Fribourg,2196,FR,real,15.11.2024,2578522.002,1183589.326
101032464,10023189,1523718,Rue de la Sarine,16,1700 Fribourg,2196,FR,real,15.11.2024,2578534.21,1183636.277
101032465,10023189,1523719,Rue de la Sarine,14,1700 Fribourg,2196,FR,real,15.11.2024,2578565.293,1183604.018
101032466,10023189,1523720,Rue de la Sarine,12,1700 Fribourg,2196,FR,real,15.11.2024,2578568.24,1183607.075
101032467,10023189,1523721,Rue de la Sarine,10,1700 Fribourg,2196,FR,real,15.11.2024,2578571.98,1183611.998
101032468,10023189,1523722,Rue de la Sarine,8,1700 Fribourg,2196,FR,real,15.11.2024,2578580.547,1183619.325
101032469,10023189,1523723,Rue de la Sarine,6,1700 Fribourg,2196,FR,real,15.11.2024,2578586.616,1183628.52
101032470,10023189,1523724,Rue de la Sarine,4,1700 Fribourg,2196,FR,real,15.11.2024,2578569.983,1183645.696
101032471,10176901,1523725,Route-Neuve,28,1700 Fribourg,2196,FR,real,15.11.2024,2578482.808,1183509.241
101032472,10176901,1523726,Route-Neuve,30,1700 Fribourg,2196,FR,real,15.11.2024,2578486.953,1183518.142
101032473,10023127,1523727,Chemin des Bains,2,1700 Fribourg,2196,FR,real,15.11.2024,2578598.634,1183593.724
101032474,10055681,1523728,Passage de la Cour-Robert,1,1700 Fribourg,2196,FR,real,15.11.2024,2578661.311,1183557.835
101032475,10055681,1523729,Passage de la Cour-Robert,11,1700 Fribourg,2196,FR,real,15.11.2024,2578628.45,1183596.636
101032476,10023189,1523730,Rue de la Sarine,18,1700 Fribourg,2196,FR,real,15.11.2024,2578540.759,1183575.318
101032477,10023189,1523731,Rue de la Sarine,18a,1700 Fribourg,2196,FR,real,15.11.2024,2578525.1,1183572.954
101032478,10023189,1523732,Rue de la Sarine,22,1700 Fribourg,2196,FR,real,15.11.2024,2578517.679,1183524.866
101032479,10023189,1523733,Rue de la Sarine,24,1700 Fribourg,2196,FR,real,15.11.2024,2578503.806,1183500.762
101032480,10023189,1523734,Rue de la Sarine,26,1700 Fribourg,2196,FR,real,15.11.2024,2578492.853,1183476.966
101032481,10023189,1523735,Rue de la Sarine,28,1700 Fribourg,2196,FR,real,15.11.2024,2578476.762,1183462.269
101032482,10023189,1523736,Rue de la Sarine,30,1700 Fribourg,2196,FR,real,15.11.2024,2578475.4,1183426.929
101032483,10023189,1523737,Rue de la Sarine,32,1700 Fribourg,2196,FR,real,15.11.2024,2578486.738,1183402.851
101032484,10023189,1523738,Rue de la Sarine,34,1700 Fribourg,2196,FR,real,15.11.2024,2578481.303,1183397.687
101032485,10023189,1523739,Rue de la Sarine,36,1700 Fribourg,2196,FR,real,15.11.2024,2578469.677,1183386.499
101032486,10023189,1523740,Rue de la Sarine,38,1700 Fribourg,2196,FR,real,15.11.2024,2578463.543,1183360.139
101032487,10023189,1523741,Rue de la Sarine,40,1700 Fribourg,2196,FR,real,15.11.2024,2578442.686,1183365.614
101032488,10023123,1523742,Chemin de l'Abbaye,2,1700 Fribourg,2196,FR,real,15.11.2024,2578643.279,1183243.215
101032489,10023123,1523743,Chemin de l'Abbaye,8,1700 Fribourg,2196,FR,real,15.11.2024,2578623.908,1183223.539
101032490,10023123,1523744,Chemin de l'Abbaye,3,1700 Fribourg,2196,FR,real,15.11.2024,2578742.082,1183262.061
101032491,10072614,1523745,Promenade du Barrage,6,1700 Fribourg,2196,FR,real,15.11.2024,2579106.857,1183161.45
101032492,10087154,1523746,Planche-Supérieure,43,1700 Fribourg,2196,FR,real,15.11.2024,2578884.978,1183495.99
101032493,10087154,1523747,Planche-Supérieure,45,1700 Fribourg,2196,FR,real,15.11.2024,2578878.35,1183493.782
101032494,10001714,1520160,Route de la Chapelle,41,1782 La Corbaz,2235,FR,real,15.11.2024,2575286.181,1187545.513
101032497,10001714,1520163,Route de la Chapelle,52,1782 La Corbaz,2235,FR,real,15.11.2024,2575329.134,1187657.24
101032499,10001714,1520165,Route de la Chapelle,61,1782 La Corbaz,2235,FR,real,15.11.2024,2575126.529,1187833.237
101032500,10157759,1520166,Route du Hobel,159,1782 La Corbaz,2235,FR,real,15.11.2024,2575353.004,1187604.779
