ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102841165,10189551,191905457,Alte Landstrasse,86.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687173,1221545
102841166,10189551,191905458,Alte Landstrasse,88.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687129,1221543
102841205,10189551,191905511,Alte Landstrasse,96.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686966,1221523
102841206,10064954,191905512,Bachmattli,2.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686362,1219714
102841207,10064954,191905513,Bachmattli,3.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686523,1219675
102841208,10021170,191905514,Berg,1.4,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2688082,1219259
102841209,10021170,191905515,Berg,1.5,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2687888,1218685
102841210,10021170,191905516,Berg,1.6,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2687878,1218356
102841213,10012704,311227,Langgasse,28a,6340 Baar,1701,ZG,existing,True,22.10.2023,2682919,1227785
102841216,10012704,191905533,Langgasse,26,6340 Baar,1701,ZG,existing,True,22.10.2023,2682960,1227808
102841217,10021170,191905534,Berg,1.7,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2688050,1218111
102841218,10021170,191905535,Berg,1.8,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2688834,1217984
102841220,10012704,311223,Langgasse,26b,6340 Baar,1701,ZG,existing,True,22.10.2023,2682941,1227818
102841228,10012704,191905544,Langgasse,26.1,6340 Baar,1701,ZG,existing,True,22.10.2023,2682939,1227832
102841230,10091887,191905546,Binzenstrasse,7.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686679,1221236
102841232,10091887,191905548,Binzenstrasse,8.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686644,1221231
102841236,10064955,191905552,Birmihalde,5.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686505,1221706
102841238,10064955,191905554,Birmihalde,6.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686507,1221681
102841248,10061325,191905562,Boden,10.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684986,1221124
102841249,10061325,191905563,Boden,5,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685084,1220543
102841252,10061325,191905566,Boden,5.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685205,1220492
102841260,10061325,191905574,Boden,5.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685278,1220566
102841261,10061325,191905575,Boden,8.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684866,1220996
102841262,10021172,191905576,Bogenmatt,2.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686430,1220499
102841263,10021172,191905577,Bogenmatt,2.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686473,1220520
102841266,10021172,191905580,Bogenmatt,2.4,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686425,1220517
102841267,10021172,191905581,Bogenmatt,4.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686449,1220428
102841268,10021172,191905582,Bogenmatt,2.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686443,1220529
102841271,10064956,191905592,Buchholzstrasse,4.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686607,1221094
102841275,10021174,191905596,Buechholz,11.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686651,1220630
102841276,10021174,191905597,Buechholz,11.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686630,1220610
102841277,10021174,191905598,Buechholz,2.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686747,1220844
102841279,10021174,191905600,Buechholz,2.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686748,1220862
102841281,10064960,191905602,Höfnerstrasse,52,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686769,1220783
102841284,10021174,191905605,Buechholz,9.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686664,1220648
102841286,10021481,191905607,Oberfuren,1.4,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685740,1218992
102841288,10091888,191905609,Bödlistrasse,27.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686344,1221650
102841289,10021176,191905610,Büel,1.16,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685611,1220267
102841293,10021176,191905614,Büel,1.17,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685619,1220254
